name;location;longitude;latitude
Zespół Szkół im. Jana Pawła II;Brzeźnica;50.10358;21.4852077
Szkoła Podstawowa im. Jana Pawła II;Dobrynin;50.2052;21.5414775
Zespół Szkół Zawodowych nr 1 im. Jana Pawła II;Dębica;50.05362;21.4258585
Szkoła Podstawowa w Zespole Szkół im. Jana Pawła II;Babica;49.93534;21.8997512
Szkoła Podstawowa nr 3 im. Jana Pawła II;Sędziszów Młp.;50.071351;21.6865885
Publiczne Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Drohojów;49.88452;22.7828712
Szkoła Podstawowa im. św. Jana Kantego i św. Jana Pawła II w Zespole Szkół;Zręcin;49.6652;21.6912303
Szkoła Podstawowa im. Jana Pawła II;Czerwona Wola;50.13954;22.684595
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Czarna Sędziszowska;50.12274;21.7533682
Przedszkole Gminne im. Jana Pawła II;Iwonicz-Zdrój;49.56554;21.7932539
Gimnazjum im. Jana Pawła II ZLIKWIDOWANE 2019;Iwierzyce;50.02896;21.7530196
Gimnazjum im. Jana Pawła II od 1.09.2018 r.  Zespół Szkolno-Przedszkolny w Krasnem - zlikwidowane 2019;Krasne;50.0501;22.091946
Publiczna Szkoła Podstawowa im. Jana Pawła II;Groble;50.3674;22.2193883
Zespół Szkół im. Jana Pawła II;Godowa;49.8457;21.8131822
Szkoła Podstawowa im. Jana Pawła II;Mogielnica;49.9789627;21.8920301
Zespół Szkół im. Jana Pawła II;Chwałowice;50.7654506;21.8867368
Szkoła Podstawowa im. Jana Pawła II;Straszydle;49.8993;21.9828342
Publiczna Szkoła Podstawowa z OMS nr 2 im. Jana Pawła II w Stalowej Woli;Stalowa Wola;50.56242;22.0643194
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Białobrzegi;50.1015278;22.3308782
Zespół Szkół Społecznych im. Jana Pawła II w Sowinie;Sowina;49.82868;21.4760569
Szkoła Podstawowa nr 2 im. Jana Pawła II;Bratkowice;50.12154;21.8362188
Zespół Placówek im. Jana Pawła II;Lubaczów;50.16042;23.1377169
Przedszkole Publiczne im. Jana Pawła II w Bratkowicach;Bratkowice;50.11714;21.8599817
Zespół Szkół im. Jana Pawła II;Pobiedno;49.52684;22.1053961
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Dubiecko;49.82224;22.3964481
Szkoła Podstawowa im. Jana Pawła II;Trześń;50.65122;21.7975242
Zespół Szkół im. Jana Pawła II;Barycz;49.8139;22.0414571
Zespół Szkół im. Jana Pawła II - zlikwidowany 2019;Jarosław;50.0074;22.6737303
Szkoła Podstawowa im. Jana Pawła II;Miękisz Stary;50.02356;22.9548181
Szkoła Podstawowa im. Świętego Jana Pawła II w Zespole Szkół;Raniżów;50.25928;21.9640388
Szkoła Podstawowa im. Jana Pawła II;Szufnarowa;49.9031;21.6305448
Niepubliczna Szkoła Podstawowa im. Jana Pawła II z Oddziałem Przedszkolnym w Łubienku;Łubienko;49.65088;21.5697432
Gimnazjum nr 1 im. Papieża Jana Pawła II - zlikwidowane 2019;Nowa Dęba;50.41726;21.7485459
Publiczna Szkoła Podstawowa im. Jana Pawła II;Stobierna;50.12884;22.0679507
Szkoła Podstawowa nr 2 im. Jana Pawła II;Zagórz;49.51752;22.2633119
Gimnazjum im. Jana Pawła II w Cyganach - zlikwidowane 2019;Cygany;50.51108;21.7063072
Szkoła Podstawowa im. Jana Pawła II;Olszany;49.7441;22.6378826
