name;location;longitude;latitude
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Huta Stara B;50.73716;19.1385487
Miejskie Gimnazjum nr 1 im. Jana Pawła II - zlikwidowane 2019;Knurów;50.22304;18.6752012
Szkoła Podstawowa nr 2 im. Jana Pawła II;Poręba;50.4891434;19.3615516
Szkoła Podstawowa nr 15 z Oddziałami Dwujęzycznymi im. Jana Pawła II;Katowice;50.25188;19.0018975
Zespół Szkół im. Jana Pawła II;Sławków;50.2964;19.3803899
Szkoła Podstawowa w Zespole Szkolno-Przedszkolny im. Jana Pawła II;Bronów;49.87708;18.9192502
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Kozy;49.84738;19.1461888
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Dąbrowa Zielona;50.8432081;19.5566946
Szkoła Podstawowa im. Jana Pawła II;Łysiny;50.82192;19.6626688
Szkoła Podstawowa nr 2 im. Jana Pawła II;Myszków;50.57528;19.3552907
Szkoła Podstawowa;Niegowa;50.64342;19.4765454
Zespół Szkół nr 7 im. Jana Pawła II;Przyborów;49.616302842343366;19.368780116491433
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Pisarzowice;49.87734;19.1409017
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Łękawica;49.72004;19.2634056
Szkoła Podstawowa im. Jana Pawła II;Żarnowiec;50.48274;19.8624166
Miejskie Przedszkole im. Jana Pawła II;Częstochowa;50.84342;19.124198
Publiczna Szkoła Podstawowa SPSK im. św. Jana Pawła II;Bieżeń;50.80876;18.8796551
Szkoła Podstawowa im. Jana Pawła II;Boruszowice;50.51096;18.7730997
Centrum Edukacyjne im. Jana Pawła II;Gliwice;50.29138;18.6657599
Zespół Szkół Ogólnokształcących im. Jana Pawła II;Kamieniec;50.39822;18.7124142
Szkoła Podstawowa im. Jana Pawła II;Konary;50.9176434;19.4063056
Zespół Szkół nr 3 im. Jana Pawła II;Krzyżowa;49.60036;19.3315859
Szkoła Podstawowa nr 2 im. Jana Pawła II;Lubliniec;50.6647;18.6937641
Gimnazjum nr 9 im. Jana Pawła II - zlikwidowane 2019;Sosnowiec;50.299452;19.1883756
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkół;Rychwałd;49.6996;19.2704647
Szkoła Podstawowa nr 8 im. Karola Wojtyły;Sosnowiec;50.2721;19.12536
Gimnazjum im. Kardynała Karola Wojtyły - zlikwidowane 2019;Ujsoły;49.47858;19.1435743
Szkoła Podstawowa nr 25 im. Jana Pawła II;Zabrze;50.31508;18.7628741
Szkoła Podstawowa im. Jana Pawła II;Żarnowiec;50.48274;19.8624166
Szkoła Podstawowa im. Jana Pawła II;Jaworznik;50.60798;19.4155985
Szkoła Podstawowa im. Jana Pawła II;Kamieniec;50.39822;18.7124142
Zespół Szkół im. Jana Pawła II;Rokitno;50.5830034;19.7818104
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Żarki Letnisko;50.62894;19.2759261
Szkoła Podstawowa im. Jana Pawła II;Bystra;49.6259121;19.1860548
Publiczne Przedszkole im. Jana Pawła II;Bystra;49.6261484;19.1863123
Szkoła Podstawowa nr 8 im. Jana Pawła II;Będzin;50.31894;19.1490067
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Kobiór;50.06072;18.9304635
Zespół Szkolno-Przedszkolny w Radostowicach;Radostowice;50.00818;18.8875276
Szkoła Podstawowa im. Jana Pawła II;Czerwionka-Leszczyny;50.1382;18.6422004
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II;Widzów;50.9727896;19.3809111
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Rychwałd;49.69904;19.2695061
Szkoła Podstawowa nr 11 Specjalna im. Świętego Jana Pawła II;Ruda Śląska;50.26786;18.840699
Zasadnicza Szkoła Zawodowa nr 2 im. Świętego Jana Pawła II w Zespole Szkół Ogólnokształcących i Zawodowych;Siemianowice Śląskie;50.32234;18.9971042
Szkoła Podstawowa im. Jana Pawła II;Konieczki;50.90762;18.7818728
Technikum nr 12 im. Jana Pawła II i Branżowa Szkoła I Stopnia nr 10 im. Jana Pawła II w Zespole Szkół Technicznych;Częstochowa;50.81718;19.1012194
