name,location,longitude,latitude
Niepubliczna Szkoła Podstawowa im. Jana Pawła II w Trzyciążu,Trzyciąż,50.3091,19.7732331
Szkoła Podstawowa nr 2 im. Jana Pawła II,Ciche,49.37964,19.8476011
Gimnazjum nr 3 im. Jana Pawła II w Zespole Placówek Oświatowych - zlikwidowane 2019,Raba Niżna,49.64256,20.0327077
Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Klucze,50.34012,19.5637826
Szkoła Podstawowa im. Jana Pawła II,Klucze,50.34012,19.5637826
Gimnazjum nr 2 im. Jana Pawła II w Zespole Szkolno-Gimnazjalnym nr 2 - zlikwidowane 2019,Kęty,49.87718,19.2159669
Szkoła Podstawowa nr 1 im. Jana Pawła II,Sucha Beskidzka,49.73964,19.5933264
Technikum im. Karola Wojtyły w Zespole Szkół Zawodowych i Ogólnokształcących,Sułkowice,49.8546,19.7945267
IV Liceum Ogólnokształcące im. Jana Pawła II w Zespole Szkół Ogólnokształcących nr 1,Tarnów,49.99942,20.9279415
Zespół Szkolno-Przedszkolny w Borzęcinie Górnym im. św. Jana Pawła II w Borzęcinie Górnym,Borzęcin,50.06694,20.7072777
Publiczne Gimnazjum im. Jana Pawła II Zlikwidowana 2019,Żabno,50.13248,20.8925296
Zespół Szkół Ponadgimnazjalnych im. Jana Pawła II,Krynica - Zdrój,49.4032,20.9546966
Państwowa Szkoła Muzyczna I stopnia im.Papieża Jana Pawła II,Wadowice,49.88244,19.4993787
Szkoła Podstawowa im. Jana Pawła II we Florynce,Florynka,49.55316,20.9853443
Specjalny Ośrodek Szkolno-Wychowawczy nr 6 im. Jana Pawła II,Kraków,50.01642,19.9240026
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Jastrzębia,49.7849134,20.8996745
Szkoła Podstawowa im. Jana Pawła II w Lipnicy Wielkiej,Lipnica Wielka,49.70766,20.8652226
Szkoła Podstawowa im. Jana Pawła Wielkiego,Nowe Żukowice,50.08962,21.1379149
Zespół Szkół im. Jana Pawła II,Stary Wiśnicz,49.92326,20.4811525
Gimnazjum nr 6 im. Jana Pawła II - zlikwidowana 2019,Tarnów,50.0438,20.9924325
Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Wierzchosławice,50.0199,20.8562171
Szkoła Podstawowa im. Jana Pawła II,Wola Mędrzechowska,50.26732,21.0138714
Szkoła Podstawowa im. Jana Pawła II,Zabłędza,49.91828,21.0475694
Szkoła Podstawowa Nr 1 im. Jana Pawła II,Męcina,49.67954,20.554068
Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Czerwienne,49.39418,19.9210976
Gimnazjum im. Jana Pawła II - zlikwidowane 2017,Gołkowice Górne,49.54342,20.576117
Zespół Szkół Ekonomicznych im. Jana Pawła II,Gorlice,49.65298,21.1621136
Szkła Podstawowa im. Św. Jana Pawła II w Radziszowie,Radziszów,49.93874,19.8129154
Zespół Szkół im. Jana Pawła II,Zielonki,50.1166,19.9144161
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Zabawa,50.1251346,20.8009778
Szkoła Podstawowa im. Jana Pawła II - zlikwidowana 2019,Boguszowa,49.64404,20.7686604
Niepubliczny Zespół Szkolno-Przedszkolny im. Jana Pawła II w Błoniu,Błonie,50.0333558,20.1492133
Zespół Szkół nr 5 im. Karola Wojtyły,Barwałd Górny,49.86286,19.6183385
Szkoła Podstawowa im. Jana Pawła II,Łostówka,49.67672,20.129938
Samorządowe Centrum Edukacji Szkolnej - Publiczne Gimnazjum im. Jana Pawła II ZLIKWIDOWANA 2019,Tylicz,49.40062,21.0272054
Zespół Szkół Licealnych i Technicznych im. Jana Pawła II,Wojnicz,49.95668,20.8374508
Zespół Szkół nr 2 im. Jana Pawła II,Miechów,50.361,20.0458964
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II,Jeziorzany,49.98812,19.7793626
Szkoła Podstawowa im. Jana Pawła II,Książ Mały,50.43952,20.2133406
Gimnazjum Miejskie nr 2 im. Jana Pawła II w Zespole Szkół Miejskich nr 2 ZLIKWIDOWANA 2019,Mszana Dolna,49.6776,20.0829642
Przedszkole im. Jana Pawła II Zgromadzenia Sióstr Urszulanek SJK,Zakopane,49.28352,19.9894522
Gimnazjum im. Jana Pawła II w Smrokowie ZLIKWIDOWANE 2019,Smroków,50.2809,20.0320686
Zespół Szkół Ogólnokształcących i Zawodowych im. Jana Pawła II,Gromnik,49.84032,20.960158
Niepubliczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Laskowa,49.7632826,20.4461182
Zespół Szkolno-Przedszkolny,Braciejówka,50.30614,19.6667358
Publiczne Przedszkole im. Jana Pawła II,Brzesko,49.9717,20.6134753
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II,Mucharz,49.80838,19.5625915
Szkoła Podstawowa im. Księdza Karola Wojtyły,Sławkowice,49.93496,20.1458284
Publiczne Gimnazjum nr 1 im. Jana Pawła II po reformie włączona do Szkoły Podstawowej Nr 1 im. Królowej Jadwigi w Pcimiu,Pcim,49.75256,19.964934
Samorządowe Przedszkole nr 10 im. Jana Pawła II,Kraków,50.02638,19.9247579
Zespół Szkolno-Przedszkolny im. Jana Pawła II,Głębowice,49.94344,19.3320798
Gimnazjum im. Jana Pawła II ZLIKWIDOWANE 2019,Korzenna,49.6783,20.8436965
Gimnazjum nr 12 im. Księdza Kardynała Karola Wojtyły ZLIKWIDOWANE 2019,Kraków,50.08708,19.9287958
Przedszkole Niepubliczne im. Jana Pawła II Zgromadzenia Sióstr Św. Dominika oraz Parafii NNMP,Krużlowa Wyżna,49.65138,20.884047
Niepubliczny Ośrodek Rewalidacyjno-Wychowawczy im. Jana Pawła II,Kupienin,50.30814,20.9676529
Publiczna Szkoła Podstawowa im. Jana Pawła II,Łoniowa,49.91076,20.696384
Młodzieżowy Ośrodek Wychowawczy im. Ks. Karola Wojtyły,Mszana Dolna,49.67106,20.0813664
Zespół Szkół Gminnych im. Jana Pawła II,Nieszkowice Małe,49.9332,20.321058
Szkoła Podstawowa im. Jana Pawła II,Żarnówka,49.7381,19.7601315
Przedszkole Niepubliczne - Ochronka im. bł. Jana Pawła II,Dąbrowa Tarnowska,50.1727,20.9862449
Szkoła Podstawowa im. Jana Pawła II,Zabrnie,50.27412,21.099627
Przedszkole nr 40 Zgromadzenia Córek Bożej Miłości im. Jana Pawła II,Kraków,50.07072,19.9385276
Niepubliczne Gimnazjum im. Jana Pawła II w Piekiełku - zlikwidowane 2019,Piekiełko,49.7484541,20.3456438
Szkoła Podstawowa im. Jana Pawła II  w Zespole Szkół,Mikluszowice,50.0594,20.4577092
Szkoła Podstawowa im. Jana Pawła II,Podszkle,49.51454,19.8024574
Publiczna Szkoła Podstawowa im. św. Jana Pawła II w Iwkowej,Iwkowa,49.82014,20.584861
Zespół Szkolno-Przedszkolny w Borkach,Borki,50.3177245,21.1438353
Szkoła Podstawowa im. Jana Pawła II w Korzennej,Korzenna,49.6783,20.8436965
Warsztat Terapii Zajęciowej im. Jana Pawła II,Tarnów,50.0175,20.957863
Szkoła Podstawowa im. Jana Pawła II,Olszyny,49.8140692,21.1374713
"Szkoła Podstawowa, Gimnazjum, im. bł. Jana Pawła II w Zespole Szkół",Szymbark,49.6217,21.0941947
Gimnazjum im. Jana Pawła II w Zespole Szkół ZLIKWIDOWANE 2019,Mikluszowice,50.0594,20.4577092
Przedszkole Publiczne im. Jana Pawła II,Wola Dębińska,49.97334,20.7104442
Gimnazjum im. Jana Pawła II Zespołu Szkół w Zubrzycy Górnej ZLIKWIDOWANA 2019,Zubrzyca Górna,49.56306,19.6495091
Zespół Szkół im. Św. Jana Pawła II,Chomranice,49.67636,20.5907001
Szkoła Podstawowa im. Świętego Jana Pawła II w Bęble,Bębło,50.18414,19.7913312
Szkoła Podstawowa im. św. Jana Pawła II w Stryszowie,Stryszów,49.8251,19.6237127
Zasadnicza Szkoła Wielozawodowa im. Jana Pawła II,Jabłonka,49.46214,19.690092
Szkoła Podstawowa im. św. Jana Pawła II w Dziaduszycach,Dziaduszyce,50.38324,20.2683032
Szkoła Podstawowa im. Św. Jana Pawła II w Miejscu,Miejsce,50.01962,19.5089943
Szkoła Podstawowa im. Świętego Jana Pawła II w ZSPiP Filipowice,Filipowice,50.1423,19.572759
Uniwersytet Papieski Jana Pawła II w Krakowie,Kraków,50.0556,19.9367265
Szkoła Podstawowa im. Jana Pawła II,Iwanowice Włościańskie,50.22288138113825,19.97834101772951
XXIV LO im. św. Jana Pawła II,Kraków,50.0720467,19.9655087
Zespół Szkół im. Jana Pawła II w Smrokowie,Smroków,50.2809377,20.0320042
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkół Samorządowych,Targanice,49.8126973,19.3284454
Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Budzów,49.769467387122546,19.63690844422493
Gimnazjum im. Jana Pawła II - zlikwidowane 2017,Iwanowice,50.229350800970096,19.97982356866967
Szkoła Podstawowa im. Jana Pawła II,Sadek-Kostrza,49.7841519,20.2735214
Zespół Szkół im. Jana Pawła II,Staszkówka,49.7557949,21.0213265
Zespół Szkół Podstawowo-Gimnazjalnych im. Jana Pawła II,Łososina Dolna,49.7404191,20.6246016
Szkoła Podstawowa im. Jana Pawła II,Oświęcim Rajsko,50.0080822,19.1954514
Szkoła Podstawowa im. Jana Pawła II,Łuczyce,50.163274,20.0825172
Szkoła Podstawowa nr 2 im. Ks. Kardynała Karola Wojtyły,Zawoja Wilcza,49.6282174,19.5227903
Szkoła Podstawowa im. Jana Pawła II,Ochotnica Dolna,49.5265436,20.3335082
Publiczne Gimnazjum im. Jana Pawła II Zlikwidowana 2019,Krempachy,49.4379166,20.1688209
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II,Brzezna,49.6209234,20.5799149
Zespół Szkolno-Przedszkolny nr 1 im. Jana Pawła II,Wieprz,49.8912363,19.3603411
Szkoła Podstawowa im. kard. Karola Wojtyły w Zespole Szkół,Zaskale,49.4441719,19.9999696
Gimnazjum im. Jana Pawła II - zlikwidowane 2019,Radziemice,50.2547469,20.2347781
Gimnazjum im. Jana Pawła II w Zespole Szkół Publicznych - zlikwidowane 2019,Szczyrzyc,49.7802818,20.1914498
