name;location;longitude;latitude
Szkoła Podstawowa i Gimnazjum im. Kardynała Karola Wojtyły w Zespole Szkół w Chynowej;Chynowa;51.56624;17.9282095
Samorządowa Szkoła Podstawowa im. Jana Pawła II;Czajcze;53.19082;17.1199223
Szkoła Podstawowa im. św Jana Pawła II w Dębem w Zespole Szkolno - Przedszkolnym w Dębem;Dębe;51.79656;18.1989555
Kolegium Europejskie im. Jana Pawła II Uniwersytetu im. Adama Mickiewicza w Poznaniu;Gniezno;52.53232;17.582805
Szkoła Podstawowa nr 24 im. Jana Pawła II w Zespole Szkół nr 9;Kalisz;51.748626976532506;18.049677127450646
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Krotoszyn;51.69366;17.4593715
Szkoła Podstawowa i Gimnazjum im. Jana Pawła II w Zespole Szkół;Mochy;51.99952;16.1702197
Katolickie Gimnazjum im. Ojca Świętego Jana Pawła II - zlikwidowane 2019;Pniewo;52.2529427;19.0977485
Gimnazjum im. Karola Wojtyły - zlikwidowane 2019;Rychtal;51.14616;17.8519532
Szkoła Podstawowa im. Jana Pawła II;Sycyn;52.65376;16.63868
Publiczne Gimnazjum nr 2 im. Jana Pawła II - zlikwidowane 2019;Święta;53.3327415;17.0896262
Szkoła Podstawowa im. Jana Pawła II;Ujście;53.05276;16.7282121
Szkoła Podstawowa im. Jana Pawła II w Żydowie;Żydowo;52.4537879;17.5841425
Szkoła Podstawowa im. Jana Pawła II w Mroczenu;Mroczeń;51.2262;17.9834335
Szkoła Podstawowa im. Jana Pawła II;Pruśce;52.76838;17.0818668
Szkoła Podstawowa im. Jana Pawła II;Bukownica;51.46907;18.0526046
Szkoła Podstawowa im. Jana Pawła II;Pigłowice;52.18248;17.2467546
Szkoła Postawowa im. Jana Pawła II;Tokary Pierwsze;51.8672;18.5295154
Szkoła Podstawowa im. Jana Pawła II;Piłka;52.78752;16.0578543
Zespół Szkół Katolickich im. św. Jana Pawła II;Śrem;52.07578;17.0233601
Szkoła Podstawowa nr 2 im. Jana Pawła II w Wieleniu;Wieleń;52.91276;16.1850061
Szkoła Podstawowa im. Jana Pawła II;Żychlin;52.17764;18.2646666
Szkoła Podstawowa nr 3 im. Jana Pawła II w Zespole Szkół nr 2 z Oddziałami Integracyjnymi;Krotoszyn;51.69366;17.4593715
Przedszkole im. św. Jana Pawła II prowadzone przez Zgromadzenie Sióstr św. Elżbiety;Leszno;51.8464299;16.5798935
Szkoła Podstawowa im. Świętego Jana Pawła II;Kaczory;53.1018;16.8820899
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Malanów;51.95454;18.4018988
Szkoła Podstawowa im. Jana Pawła II w Młynkowie;Młynkowo;52.80758;16.6316208
Szkoła Podstawowa im. św. Jana Pawła II w Radłowie;Radłów;51.67572;17.7723853
Szkoła Podstawowa im. Jana Pawła II w Kamieńcu;Kamieniec;52.1650569;16.4546589
Szkoła Podstawowa  im. św. Jana Pawła II  w Moskurni;Moskurnia;51.76794;18.4133445
Szkoła Podstawowa im. Jana Pawła II w Lipce;Lipka;53.492687;17.2459294
