name;location;longitude;latitude
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Grębków;52.27086;21.9165711
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Gozdowo;52.72412;19.6863445
III Liceum Ogólnokształcące im. Jana Pawła II w Zespole Szkół nr 3;Wołomin;52.34956;21.2574847
Publiczne Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Naruszewo;52.52668;20.3516186
Szkoła Podstawowa im. Jana Pawła II;Bieniewice;52.18282;20.5625506
Gimnazjum nr 2 im. Jana Pawła II - zlikwidowane 2019;Piaseczno;52.06088;21.0271473
Szkoła Podstawowa im. Jana Pawła II;Stara Biała;52.6125;19.6531985
Szkoła Podstawowa im. Jana Pawła II;Duczki;52.36222;21.2890621
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Czerwonka;52.89292;21.2182672
Gimnazjum nr 1 im. Jana Pawła II - zlikwidowane 2019;Strzegowo;52.89276;20.2832639
Zespół Oświatowy im. Jana Pawła II;Stok Lacki;52.16152;22.3501714
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Szelków;52.82072;21.2081869
Branżowa Szkoła Spożywczo-Gastronomiczna I stopnia im. Jana Pawła II i Zasadnicza Szkoła Spożywczo-Gastronomiczna im. Jana Pawła II;Warszawa;52.2371;21.1004695
Szkoła Podstawowa nr 388 im. Jana Pawła II;Warszawa;52.24202;20.9476374
Niepubliczne Przedszkole im. Jana Pawła II;Ząbki;52.29802;21.1020963
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Nowa Sucha;52.16028;20.1690974
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II;Słubice;52.36782;19.9410549
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Żelechów;51.81162;21.9048059
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Korytnica;52.41274;21.854898
Szkoła Podstawowa im. Jana Pawła II;Chmielew;51.8135;21.3414392
Szkoła Podstawowa im. Jana Pawła II - zlikwidowana 2018;Osmolin;52.29968;19.8435922
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Głowaczów;51.62568;21.317502
Zespół Szkół Specjalnych im. Jana Pawła II - zlikwidowane 2013;Konstancin-Jeziorna;52.07436;21.0997432
Publiczne Gimnazjum nr 1 im. Jana Pawła II - zlikwidowane 2019;Ząbki;52.28664;21.1120314
Szkoła Podstawowa im. św. Jana Pawła II w Zespole Szkolno–Przedszkolnym w Woli Rębkowskiej;Wola Rębkowska;51.9029;21.5597209
Publiczna Szkoła Podstawowa im. Świętego Jana Pawła II w Mirowie;Mirów;52.23694;20.9941174
Liceum Ogólnokształcące im. Jana Pawła II;Nadarzyn;52.0953;20.7923071
Szkoła Podstawowa im. Jana Pawła II w Zespole Szkolno-Wychowawczym;Huszlew;52.13918;22.8438471
Szkoła Podstawowa im. Jana Pawła II w Dębinkach;Dębinki;52.53802;21.0216568
Zespół Szkół Powiatowych im. Jana Pawła II;Czerwin;52.94866;21.7489817
Szkoła Podstawowa im. Jana Pawła II - Papieża Polaka;Stary Lubotyń;52.9328;21.9358894
Gimnazjum im. Jana Pawła II - Papieża Polaka - zlikwidowane 2019;Stary Lubotyń;52.9328;21.9358894
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Zaręby Kościelne;52.7557;22.1197178
Publiczna Szkoła Podstawowa im. Jana Pawła II;Zaręby Kościelne;52.7557;22.1197178
Szkoła Podstawowa im. Jana Pawła II w Kroczewie;Kroczewo;52.4748;20.5619987
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Świercze;52.67122;20.7661911
Zespół Szkół im. Jana Pawła II;Skaryszew;51.31546;21.256497
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Kotuń;52.17934;22.0638837
Zespół Szkół Publiczna Szkoła Podstawowa im. Jana Pawła II;Sobienie Jeziory;51.93106;21.3052139
Publiczne Gimnazjum nr 22 im. Karola Wojtyły - zlikwidowane 2019;Radom;51.41986;21.1737917
Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Żółwin;52.09732;20.7248239
Publiczne Liceum Ogólnokształcące im. Karola Wojtyły w Integracyjnym Centrum Dydaktyczno-Sportowym im. Jana Pawła II;Łomianki;52.34166;20.8740247
Publiczna Szkoła Podstawowa im. Jana Pawła II;Machcin;51.91408;21.1479372
Zespół  Szkolno-Przedszkolny im. Karola Wojtyły;Nowe Miasto nad Pilicą;51.6172;20.5873593
Wyższe Seminarium Duchowne im. Jana Pawła II Diecezji Siedleckiej;Nowe Opole;52.16558;22.1740703
Szkoła Podstawowa im. Jana Pawła II;Sokołowo Włościańskie;52.76072;21.3089032
Gimnazjum im. Karola Wojtyły w Zespole Szkół - zlikwidowane 2019;Cielechowizna;52.1522;21.5647466
Szkoła Podstawowa im. Karola Wojtyły w Hucie Mińskiej z/s w Cielechowiźni;Cielechowizna;52.1522;21.5647466
Publiczna Szkoła Podstawowa im. Papieża Jana Pawła II;Osiek;52.2081;20.6081591
Szkoła Podstawowa im. Jana Pawła II w Stupsku;Stupsk;53.02186;20.4346725
Szkoła Podstawowa im. Jana Pawła II;Grabowiec;51.10168;21.3861472
Gimnazjum im. Jana Pawła II ZLIKWIDOWANE 2019;Lipowiec Kościelny;53.1054;20.1826928
Szkoła Podstawowa im. Jana Pawła II;Śmiary;52.04036;22.2497165
Szkoła Podstawowa nr 2 im. Jana Pawła II w Wieliszewie;Wieliszew;52.44748;20.9686696
Szkoła Podstawowa im. Jana Pawła II;Bielino;52.76394;21.3530302
Publiczne Gimnazjum im. Papieża Jana Pawła II - zlikwidowane 2019;Czerwin;52.94866;21.7489817
Publiczna Szkoła Podstawowa im. bł. Jana Pawła II;Płocochowo;52.68058;21.0283674
Społeczna Szkoła Podstawowa w Gzach;Gzy;52.74458;20.9257047
Szkoła Podstawowa im. Jana Pawła II;Tczów;51.32166;21.4499991
Publiczna Szkoła Podstawowa im. Jana Pawła II;Kuczki-Kolonia;51.37388;21.3396672
Publiczne Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Wodynie;52.04022;21.9650556
Gimnazjum nr 130 z Oddziałami Integracyjnymi im. Jana Pawła II w Zespole Szkół nr 80 - zlikwidowane 2019;Warszawa;52.2013;20.8687376
Szkoła Podstawowa im. Jana Pawła II;Płocochów;52.68058;21.0283674
Niepubliczna Szkoła Podstawowa im Jana Pawła II (filia Niepublicznej Szkoły Podstawowej w Legionowie);Jabłonna;52.37794;20.9151886
Niepubliczne Przedszkole Sióstr Pocieszycielek Najśw. Serca Jezusowego im. Jana Pawła II;Warszawa;52.28514;21.0273216
Publiczna Szkoła Podstawowa im. Jana Pawła II;Wola Goryńska;51.54794;21.2356391
Szkoła Podstawowa w Kołoząbiu im. św. Jana Pawła II;Kołoząb;52.65118;20.49132
Katolickie Publiczne Liceum Ogólnokształcące im. św. Jana Pawła II w Rawie Mazowieckiej;Rawa Mazowiecka;51.77416;20.2604597
Szkoła Podstawowa im. Jana Pawła II w Borkowie Kościelnym;Borkowo Kościelne;52.84212;19.7159174
Publiczna Szkoła Podstawowa im. Jana Pawła II w Paciorkowej Woli;Paciorkowa Wola;51.38932;21.6350185
Publiczna Szkoła Podstawowa im. Jana Pawła II;Wolanów;51.37526;20.9806963
Szkoła Podstawowa z Oddziałami Integracyjnymi nr 82 im. Jana Pawła II;Warszawa;52.24068;20.9182388
Szkoła Podstawowa im. Papieża Jana Pawła II;Białebłoto;52.7104562;21.6074974
Zespół Szkół im. Jana Pawła II;Zbuczyn;52.0865696;22.440916
Szkoła Podstawowa nr 7 z Oddziałami Integracyjnymi im. Jana Pawła II;Ciechanów;52.8707438;20.5969534
Szkoła Podstawowa nr 2 im. Papieża Jana Pawła II;Ostrów Mazowiecka;52.8058297;21.8952194
Szkoła Podstawowa nr 4 im. Jana Pawła II;Pruszków;52.16415592826057;20.811005638659047
Szkoła Podstawowa im. Papieża Jana Pawła II;Blochy;52.736876644066044;21.600230273020294
Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Wiecznia Kościelna;53.195705190129544;20.480053555831464
Szkoła Podstawowa im. Jana Pawła II;Baranów;52.1224036;20.4707727
Szkoła Podstawowa im. Świętego Jana Pawła II;Franciszków;52.0171833;20.3257855
Szkoła Podstawowa im. Ojca Świętego Jana Pawła II;Boguty-Pianki;52.7170657;22.4038213
Szkoła Podstawowa im. Jana Pawła II;Mochowo;52.7649524;19.5537603
Gimnazjum nr 3 im. Jana Pawła II w Zespole Szkół nr 3 - zlikwidowane 2019;Wołomin;52.34957888754911;21.25773936789795
Gimnazjum im. Jana Pawła II - zlikwidowane 2017;Gąbin;52.39967789452996;19.74103130488907
Publiczne Gimnazjum im. Jana Pawła II w Zespole Szkół - zlikwidowane 2019;Radzanów n. Wkrą;52.9365891;20.0937157
Szkoła Podstawowa im. Jana Pawła II w Krasnosielcu;Krasnosielc;53.0311684;21.1523129
Gimnazjum im. Jana Pawła II w Zespole Szkół nr 1 - zlikwidowane 2019;Goworowo;52.9044103;21.5650433
Zespół Szkół Publicznych nr 3 im. Karola Wojtyły;Kobyłka;52.3421583;21.2125671
Zespół Szkół im. Jana Pawła II;Łazy;52.0772705;20.8905175
Publiczna Szkoła Podstawowa im. Jana Pawła II;Mistów;52.2305824;21.6155736
Szkoła Podstawowa im. Świętego Jana Pawła II;Wólka Dąbrowicka;52.3453754;21.459552
Szkoła Podstawowa im. Jana Pawła II;Michałowice;52.1681635;20.8891047
Szkoła Podstawowa im. Jana Pawła II;Grodziec;52.4655037;20.3905165
Publiczna Szkoła Podstawowa im Jana Pawła II;Brzegi;51.8675099;21.7953056
Publiczna Szkoła Podstawowa im. Jana Pawła II;Ludwików;51.5143431;21.0551719
Szkoła Podstawowa im. Jana Pawła II;Łaszewo;52.8628739;20.0784937
Publiczne Gimnazjum im. Jana Pawła II - zlikwidowane 2019;Górzno;51.8466293;21.7062996
